frame,time_seconds,track_id,class_id,class_name,confidence,center_x,center_y,x1,y1,x2,y2
0,0.0,1,2,car,0.7139925360679626,578.7665710449219,547.4099426269531,523.48974609375,501.8046875,634.0433959960938,593.0151977539062
0,0.0,2,2,car,0.7018892168998718,728.6170654296875,533.4786682128906,695.6199951171875,512.48681640625,761.6141357421875,554.4705200195312
0,0.0,3,0,person,0.6948168873786926,1358.3650512695312,547.9481811523438,1336.754150390625,493.14581298828125,1379.9759521484375,602.7505493164062
0,0.0,4,2,car,0.679636538028717,1051.2928771972656,542.8093566894531,1003.2960815429688,513.76416015625,1099.2896728515625,571.8545532226562
0,0.0,5,2,car,0.6290059089660645,1276.5162963867188,545.4814910888672,1203.9136962890625,494.4337463378906,1349.118896484375,596.5292358398438
0,0.0,6,2,car,0.5808258652687073,940.32568359375,532.9942779541016,902.719482421875,509.5954284667969,977.931884765625,556.3931274414062
0,0.0,7,2,car,0.4467952251434326,1158.3004760742188,533.4883575439453,1094.3038330078125,484.9620666503906,1222.297119140625,582.0146484375
1,0.03336666666666667,3,0,person,0.7116633653640747,1358.5765380859375,547.5523376464844,1336.806396484375,492.568115234375,1380.3466796875,602.5365600585938
1,0.03336666666666667,1,2,car,0.7022311687469482,578.8128356933594,547.6264190673828,523.5410766601562,501.9641418457031,634.0845947265625,593.2886962890625
1,0.03336666666666667,2,2,car,0.6750352382659912,729.8466186523438,529.5403747558594,696.0153198242188,504.0369873046875,763.6779174804688,555.0437622070312
1,0.03336666666666667,4,2,car,0.6693440675735474,1051.3496398925781,542.7205810546875,1002.9526977539062,514.1189575195312,1099.74658203125,571.3222045898438
1,0.03336666666666667,6,2,car,0.6202622652053833,940.5164794921875,532.9856262207031,902.2459716796875,509.68634033203125,978.7869873046875,556.284912109375
1,0.03336666666666667,5,2,car,0.5995006561279297,1275.5203247070312,545.3945465087891,1202.779296875,494.2169494628906,1348.2613525390625,596.5721435546875
1,0.03336666666666667,7,2,car,0.4436491131782532,1160.156982421875,533.2225646972656,1094.75244140625,484.50762939453125,1225.5615234375,581.9375
2,0.06673333333333334,1,2,car,0.7236607074737549,578.5977478027344,547.9259948730469,522.5110473632812,502.43115234375,634.6844482421875,593.4208374023438
2,0.06673333333333334,3,0,person,0.7059762477874756,1358.6158447265625,548.2632751464844,1336.6893310546875,493.632568359375,1380.5423583984375,602.8939819335938
2,0.06673333333333334,2,2,car,0.698182225227356,730.2994079589844,529.2869262695312,696.8157348632812,503.97247314453125,763.7830810546875,554.6013793945312
2,0.06673333333333334,4,2,car,0.6555265784263611,1051.8389282226562,542.9345092773438,1004.302001953125,514.6307983398438,1099.3758544921875,571.2382202148438
2,0.06673333333333334,5,2,car,0.6314981579780579,1272.2512817382812,545.1851806640625,1196.1268310546875,494.65374755859375,1348.375732421875,595.7166137695312
2,0.06673333333333334,6,2,car,0.5896716117858887,940.7771911621094,533.361328125,902.0968017578125,510.302490234375,979.4575805664062,556.420166015625
2,0.06673333333333334,7,2,car,0.4416913390159607,1154.0211181640625,534.9188995361328,1095.45263671875,487.4885559082031,1212.589599609375,582.3492431640625
3,0.10010000000000001,2,2,car,0.7109555006027222,730.5229187011719,528.1246948242188,696.5712890625,501.369140625,764.4745483398438,554.8802490234375
3,0.10010000000000001,1,2,car,0.6931211948394775,578.8412780761719,547.8427886962891,523.2076416015625,502.4992980957031,634.4749145507812,593.186279296875
3,0.10010000000000001,3,0,person,0.6889187097549438,1358.5068359375,547.9600067138672,1336.6649169921875,493.3640441894531,1380.3487548828125,602.5559692382812
3,0.10010000000000001,4,2,car,0.6606063842773438,1051.38525390625,542.9317626953125,1003.259033203125,514.4286499023438,1099.511474609375,571.4348754882812
3,0.10010000000000001,5,2,car,0.6032353639602661,1274.1953735351562,545.2831726074219,1199.573486328125,494.57275390625,1348.8172607421875,595.9935913085938
3,0.10010000000000001,6,2,car,0.5671260356903076,939.161865234375,533.7282562255859,901.6444702148438,511.0231018066406,976.6792602539062,556.4334106445312
3,0.10010000000000001,7,2,car,0.4019109904766083,1188.5501708984375,556.4818725585938,1170.17333984375,514.1830444335938,1206.927001953125,598.7807006835938
4,0.13346666666666668,3,0,person,0.7042860388755798,1358.6336669921875,548.0865631103516,1336.884521484375,493.0562438964844,1380.3828125,603.1168823242188
4,0.13346666666666668,2,2,car,0.7025022506713867,730.7502136230469,529.61865234375,696.7906494140625,504.02874755859375,764.7097778320312,555.2085571289062
4,0.13346666666666668,1,2,car,0.6927450895309448,578.3198547363281,548.4588317871094,522.1658935546875,503.4649658203125,634.4738159179688,593.4526977539062
4,0.13346666666666668,4,2,car,0.6415325403213501,1052.4437255859375,543.3399353027344,1004.5048828125,514.7772216796875,1100.382568359375,571.9026489257812
4,0.13346666666666668,5,2,car,0.6290478110313416,1272.7896728515625,545.1688690185547,1196.3958740234375,494.2189636230469,1349.1834716796875,596.1187744140625
4,0.13346666666666668,6,2,car,0.5897852182388306,937.9695739746094,533.5868682861328,900.9358520507812,511.1853332519531,975.0032958984375,555.9884033203125
4,0.13346666666666668,7,2,car,0.3709905445575714,1188.1516723632812,555.4346923828125,1169.789306640625,512.1882934570312,1206.5140380859375,598.6810913085938
5,0.16683333333333333,3,0,person,0.7105252146720886,1358.3533935546875,547.6048736572266,1336.8359375,493.1443176269531,1379.870849609375,602.0654296875
5,0.16683333333333333,1,2,car,0.6935538053512573,578.3442077636719,547.9614562988281,522.6337280273438,502.4371337890625,634.0546875,593.4857788085938
5,0.16683333333333333,4,2,car,0.6358546018600464,1051.2813415527344,543.0333862304688,1002.7728881835938,514.7564086914062,1099.789794921875,571.3103637695312
5,0.16683333333333333,5,2,car,0.6348658204078674,1269.2355346679688,545.5789947509766,1190.363037109375,494.6888122558594,1348.1080322265625,596.4691772460938
5,0.16683333333333333,2,2,car,0.6320129632949829,730.8573913574219,532.6192779541016,696.1838989257812,510.0284729003906,765.5308837890625,555.2100830078125
5,0.16683333333333333,6,2,car,0.6159727573394775,939.6939697265625,533.3138885498047,900.841552734375,510.0907287597656,978.54638671875,556.5370483398438
5,0.16683333333333333,7,2,car,0.39639797806739807,1157.5022583007812,536.0402526855469,1094.702392578125,488.7652587890625,1220.3021240234375,583.3152465820312
6,0.20020000000000002,3,0,person,0.6891736388206482,1358.474853515625,548.0179901123047,1336.532958984375,493.3658142089844,1380.416748046875,602.670166015625
6,0.20020000000000002,2,2,car,0.6723165512084961,731.1893310546875,533.7990264892578,696.2324829101562,511.6903381347656,766.1461791992188,555.90771484375
6,0.20020000000000002,5,2,car,0.6616493463516235,1268.75146484375,545.3963928222656,1190.076904296875,494.548828125,1347.426025390625,596.2439575195312
6,0.20020000000000002,4,2,car,0.6607300043106079,1051.2919921875,543.1117553710938,1002.873779296875,514.3762817382812,1099.710205078125,571.8472290039062
6,0.20020000000000002,1,2,car,0.6528823375701904,578.4183349609375,547.6198120117188,522.5111083984375,501.799560546875,634.3255615234375,593.4400634765625
6,0.20020000000000002,6,2,car,0.6041110157966614,939.85498046875,533.6171264648438,900.8564453125,510.64581298828125,978.853515625,556.5884399414062
7,0.23356666666666667,3,0,person,0.692790150642395,1358.5399780273438,547.3170776367188,1336.5162353515625,492.605712890625,1380.563720703125,602.0284423828125
7,0.23356666666666667,4,2,car,0.6823599338531494,1051.0559387207031,543.3956604003906,1001.9020385742188,514.637939453125,1100.2098388671875,572.1533813476562
7,0.23356666666666667,2,2,car,0.6769899129867554,731.74365234375,533.7266235351562,696.6412353515625,511.412841796875,766.8460693359375,556.0404052734375
7,0.23356666666666667,5,2,car,0.6502305865287781,1267.9302978515625,544.2534484863281,1186.5322265625,494.05755615234375,1349.328369140625,594.4493408203125
7,0.23356666666666667,6,2,car,0.617935299873352,940.512451171875,533.4896697998047,900.453369140625,510.2833557128906,980.571533203125,556.6959838867188
7,0.23356666666666667,1,2,car,0.6088907718658447,578.2010498046875,547.4207153320312,522.3050537109375,501.8917236328125,634.0970458984375,592.94970703125
8,0.26693333333333336,3,0,person,0.6995284557342529,1358.39697265625,547.0679931640625,1336.552490234375,492.53387451171875,1380.241455078125,601.6021118164062
8,0.26693333333333336,2,2,car,0.6823674440383911,731.972900390625,533.4470062255859,697.3449096679688,510.7786560058594,766.6008911132812,556.1153564453125
8,0.26693333333333336,4,2,car,0.6525132060050964,1051.2482299804688,543.2875366210938,1002.4544677734375,515.1817626953125,1100.0419921875,571.393310546875
8,0.26693333333333336,5,2,car,0.650804340839386,1268.3153686523438,544.3189849853516,1187.9132080078125,494.2517395019531,1348.717529296875,594.38623046875
8,0.26693333333333336,6,2,car,0.6156401634216309,940.3480224609375,533.3235168457031,900.942626953125,510.1329345703125,979.75341796875,556.5140991210938
8,0.26693333333333336,1,2,car,0.5930684208869934,584.9330749511719,547.6200256347656,522.5765991210938,502.401123046875,647.28955078125,592.8389282226562
9,0.3003,2,2,car,0.6929624080657959,732.4563598632812,533.9102630615234,697.6357421875,511.4898376464844,767.2769775390625,556.3306884765625
9,0.3003,3,0,person,0.6814355254173279,1358.606689453125,547.3073577880859,1336.985595703125,492.7503967285156,1380.227783203125,601.8643188476562
9,0.3003,5,2,car,0.6624279022216797,1268.4531860351562,544.4673767089844,1187.1790771484375,494.032958984375,1349.727294921875,594.9017944335938
9,0.3003,4,2,car,0.658743143081665,1050.6784057617188,543.7240905761719,1001.940673828125,515.338623046875,1099.4161376953125,572.1095581054688
9,0.3003,1,2,car,0.6204083561897278,581.6579895019531,547.5437927246094,522.4171752929688,502.83984375,640.8988037109375,592.2477416992188
9,0.3003,6,2,car,0.6021396517753601,940.780029296875,533.3704833984375,901.2384033203125,509.79400634765625,980.3216552734375,556.9469604492188
10,0.33366666666666667,3,0,person,0.6943262815475464,1358.5331420898438,547.3255004882812,1336.78857421875,492.69891357421875,1380.2777099609375,601.9520874023438
10,0.33366666666666667,4,2,car,0.6746466159820557,1050.5226135253906,543.8215942382812,1001.9132690429688,515.2571411132812,1099.1319580078125,572.3860473632812
10,0.33366666666666667,2,2,car,0.6711149215698242,732.7506103515625,535.0319213867188,698.3427124023438,514.00537109375,767.1585083007812,556.0584716796875
10,0.33366666666666667,5,2,car,0.6422282457351685,1268.1507568359375,544.1364288330078,1186.937255859375,494.0794372558594,1349.3642578125,594.1934204101562
10,0.33366666666666667,1,2,car,0.6396459937095642,580.7838134765625,547.0916137695312,522.5438232421875,502.45416259765625,639.0238037109375,591.7290649414062
10,0.33366666666666667,6,2,car,0.5992156267166138,940.7246704101562,533.5948638916016,901.28759765625,510.3360900878906,980.1617431640625,556.8536376953125
11,0.3670333333333333,3,0,person,0.698310375213623,1358.6992797851562,547.3289794921875,1336.883544921875,492.62109375,1380.5150146484375,602.036865234375
11,0.3670333333333333,2,2,car,0.6881049275398254,732.8063659667969,534.4395751953125,698.4507446289062,512.5422973632812,767.1619873046875,556.3368530273438
11,0.3670333333333333,4,2,car,0.6757078766822815,1050.4279479980469,543.6789245605469,1002.0670776367188,514.9918823242188,1098.788818359375,572.365966796875
11,0.3670333333333333,5,2,car,0.6661338210105896,1267.6864624023438,544.2239837646484,1186.3756103515625,494.2062683105469,1348.997314453125,594.24169921875
11,0.3670333333333333,1,2,car,0.6123833060264587,577.8975830078125,547.0381927490234,521.8695068359375,501.2663269042969,633.9256591796875,592.81005859375
11,0.3670333333333333,6,2,car,0.6098760962486267,940.3057250976562,533.4920501708984,900.9180908203125,510.2983703613281,979.693359375,556.6857299804688
12,0.40040000000000003,5,2,car,0.715237557888031,1266.635498046875,544.1363372802734,1184.47265625,494.3282775878906,1348.79833984375,593.9443969726562
