frame,time_seconds,track_id,class_id,class_name,confidence,center_x,center_y,x1,y1,x2,y2
0,0.0,1,2,car,0.6846653819084167,1259.9317016601562,462.4486846923828,1129.8658447265625,393.4117126464844,1389.99755859375,531.4856567382812
1,0.04,1,2,car,0.77264803647995,1262.6072387695312,461.87107849121094,1133.2811279296875,393.0742492675781,1391.933349609375,530.6679077148438
2,0.08,1,2,car,0.7551197409629822,1263.1298217773438,462.70068359375,1134.1142578125,393.65185546875,1392.1453857421875,531.74951171875
2,0.08,2,2,car,0.42012494802474976,1438.2341918945312,458.4246826171875,1380.3388671875,395.269775390625,1496.1295166015625,521.57958984375
3,0.12,1,2,car,0.7615562081336975,1262.5784912109375,462.5661926269531,1131.098876953125,392.07733154296875,1394.05810546875,533.0550537109375
3,0.12,2,2,car,0.46896082162857056,1439.1104125976562,459.05299377441406,1380.9405517578125,395.5419616699219,1497.2802734375,522.5640258789062
3,0.12,3,2,car,0.3960855305194855,667.1433715820312,455.93955993652344,568.2764892578125,395.7922668457031,766.01025390625,516.0868530273438
4,0.16,1,2,car,0.7725211381912231,1267.963623046875,462.711669921875,1140.7034912109375,391.92913818359375,1395.2237548828125,533.4942016601562
4,0.16,2,2,car,0.39536067843437195,1436.510009765625,459.8921813964844,1382.55615234375,397.64227294921875,1490.4638671875,522.14208984375
5,0.2,1,2,car,0.7022923231124878,1261.8637084960938,462.6495361328125,1127.36279296875,391.5631103515625,1396.3646240234375,533.7359619140625
5,0.2,2,2,car,0.3983820378780365,1435.5752563476562,460.58778381347656,1382.3349609375,396.3359069824219,1488.8155517578125,524.8396606445312
6,0.24,1,2,car,0.6931873559951782,1264.6798706054688,464.96636962890625,1132.7022705078125,395.81884765625,1396.657470703125,534.1138916015625
6,0.24,3,2,car,0.4722420275211334,655.2999572753906,473.278564453125,578.6295776367188,432.95965576171875,731.9703369140625,513.5974731445312
6,0.24,2,2,car,0.41446730494499207,1436.208984375,459.8273620605469,1382.7081298828125,396.03826904296875,1489.7098388671875,523.616455078125
7,0.28,1,2,car,0.7134035229682922,1268.0963745117188,463.2864074707031,1140.050537109375,392.955322265625,1396.1422119140625,533.6174926757812
